date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:09	10484/10484	---M-Z	200	added ('OK')	text/html	etag:%228c914cda3c3208338f956772dde24b95%22	http://2008.drupalcamptoronto.org/users/walkah	./2008.drupalcamptoronto.org/users/walkah/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:09	8550/8550	---M--	200	added ('OK')	image/png	etag:%22415e-2166-44b581166d600%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/files/pictures/picture-2.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/files/pictures/picture-2/index.png	(from http://2008.drupalcamptoronto.org/)
15:59:09	11810/11810	---M-Z	200	added ('OK')	text/html	etag:%2204784eb76336633df5371b732ed29fb4%22	http://2008.drupalcamptoronto.org/announcements/2008/04/25/registration-now-open	./2008.drupalcamptoronto.org/announcements/2008/04/25/registration-now-open/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:09	10578/10578	---M-Z	403	error ('Forbidden')	text/html	etag:%223c40b939477c3bef15b6b69747cf0a0f%22	http://2008.drupalcamptoronto.org/user/register	./2008.drupalcamptoronto.org/user/register/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:10	764/764	---M--	200	added ('OK')	image/png	etag:%223975-2fc-40908670aec00%22	http://2008.drupalcamptoronto.org/misc/feed.png	./2008.drupalcamptoronto.org/misc/feed/index.png	(from http://2008.drupalcamptoronto.org/)
15:59:10	12462/12462	---M-Z	200	added ('OK')	text/html	etag:%22adc5bf4f6fbac64d0ac1721b122b8ec0%22	http://2008.drupalcamptoronto.org/content/jquery-slides	./2008.drupalcamptoronto.org/content/jquery-slides/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:10	11388/11388	---M-Z	200	added ('OK')	text/html	etag:%222aee5d8f1fe10a14b5eb81944a3a4141%22	http://2008.drupalcamptoronto.org/content/commuting-montreal	./2008.drupalcamptoronto.org/content/commuting-montreal/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:10	11744/11744	---M-Z	200	added ('OK')	text/html	etag:%2207234bb8c70c1f917cb3066a6e913819%22	http://2008.drupalcamptoronto.org/content/drupal-developers-wanted	./2008.drupalcamptoronto.org/content/drupal-developers-wanted/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:11	11161/11161	---M-Z	200	added ('OK')	text/html	etag:%2207234bb8c70c1f917cb3066a6e913819%22	http://2008.drupalcamptoronto.org/content/whottjoirty	./2008.drupalcamptoronto.org/content/whottjoirty/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:11	12854/12854	---M-Z	200	added ('OK')	text/html	etag:%2239d59bcb5289b77b1a99991fac57d8cb%22	http://2008.drupalcamptoronto.org/content/whats-final-schedulesessions	./2008.drupalcamptoronto.org/content/whats-final-schedulesessions/index.html	(from http://2008.drupalcamptoronto.org/)
15:59:11	434/434	---M--	200	added ('OK')	image/gif	etag:%224300-1b2-44e2d51665b40%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/widgets/default/star.gif	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/widgets/default/star/index.gif	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/css/fivestar.css)
15:59:11	379/379	---M--	200	added ('OK')	image/gif	etag:%2242ff-17b-44e2d51665b40%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/widgets/default/delete.gif	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/widgets/default/delete/index.gif	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/modules/fivestar/css/fivestar.css)
15:59:12	106/106	---M--	200	added ('OK')	image/png	etag:%223980-6a-3dd504baec8c0%22	http://2008.drupalcamptoronto.org/misc/menu-expanded.png	./2008.drupalcamptoronto.org/misc/menu-expanded/index.png	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:12	108/108	---M--	200	added ('OK')	image/png	etag:%22397f-6c-3dd504baec8c0%22	http://2008.drupalcamptoronto.org/misc/menu-collapsed.png	./2008.drupalcamptoronto.org/misc/menu-collapsed/index.png	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:12	194/194	---M--	200	added ('OK')	image/png	etag:%223981-c2-40c588098de40%22	http://2008.drupalcamptoronto.org/misc/menu-leaf.png	./2008.drupalcamptoronto.org/misc/menu-leaf/index.png	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:12	1336/1336	---M--	200	added ('OK')	image/gif	etag:%223990-538-3f7e331024080%22	http://2008.drupalcamptoronto.org/misc/throbber.gif	./2008.drupalcamptoronto.org/misc/throbber/index.gif	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:12	162/162	---M--	200	added ('OK')	image/png	etag:%22397c-a2-423e1cc987580%22	http://2008.drupalcamptoronto.org/misc/grippie.png	./2008.drupalcamptoronto.org/misc/grippie/index.png	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:13	790/790	---M--	200	added ('OK')	image/gif	etag:%22398c-316-40d49df8a5040%22	http://2008.drupalcamptoronto.org/misc/progress.gif	./2008.drupalcamptoronto.org/misc/progress/index.gif	(from http://2008.drupalcamptoronto.org/modules/system/system.css)
15:59:13	160/160	---M--	200	added ('OK')	image/png	etag:%22442e-a0-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-bar.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-bar/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/tabs.css)
15:59:13	303/303	---M--	200	added ('OK')	image/png	etag:%224430-12f-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-left.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-left/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/tabs.css)
15:59:14	685/685	---M--	200	added ('OK')	image/png	etag:%224432-2ad-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-right.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-right/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/tabs.css)
15:59:14	166/166	---M--	200	added ('OK')	image/png	etag:%224433-a6-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-secondary-bg.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-secondary-bg/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/tabs.css)
15:59:14	195/195	---M--	200	added ('OK')	image/png	etag:%224434-c3-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-secondary.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/images/tab-secondary/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/tabs.css)
15:59:14	188/188	---M--	200	added ('OK')	image/png	etag:%224484-bc-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/images/menu-leaf.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/images/menu-leaf/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/icons.css)
15:59:14	205/205	---M--	200	added ('OK')	image/png	etag:%224482-cd-44e2d5025ec00%22	http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/images/menu-collapsed.png	./2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/images/menu-collapsed/index.png	(from http://2008.drupalcamptoronto.org/sites/2008.drupalcamptoronto.org/themes/zen/zen_dcto/icons.css)
